id,Taxa,order,species,hunting,redlist
1076,birds,PASSERIFORMES,Carduelis_flammea,Hunted,Non_threatened
1077,birds,PASSERIFORMES,Carduelis_flavirostris,Non_hunted,Non_threatened
1078,birds,PASSERIFORMES,Carduelis_hornemanni,Hunted,Non_threatened
1079,birds,PASSERIFORMES,Carduelis_sinica,Hunted,Non_threatened
1080,birds,PASSERIFORMES,Carduelis_spinoides,Non_hunted,Non_threatened
1081,birds,PASSERIFORMES,Carduelis_spinus,Hunted,Non_threatened
1082,birds,PASSERIFORMES,Carpodacus_edwardsii,Non_hunted,Non_threatened
1083,birds,PASSERIFORMES,Carpodacus_eos,Non_hunted,Non_threatened
1084,birds,PASSERIFORMES,Carpodacus_erythrinus,Hunted,Non_threatened
1085,birds,PASSERIFORMES,Carpodacus_nipalensis,Hunted,Non_threatened
1086,birds,PASSERIFORMES,Carpodacus_pulcherrimus,Non_hunted,Non_threatened
1087,birds,PASSERIFORMES,Carpodacus_puniceus,Non_hunted,Non_threatened
1088,birds,PASSERIFORMES,Carpodacus_rhodochlamys,Non_hunted,Non_threatened
1089,birds,PASSERIFORMES,Carpodacus_roborowskii,Non_hunted,Non_threatened
1090,birds,PASSERIFORMES,Carpodacus_rodochroa,Non_hunted,Non_threatened
1091,birds,PASSERIFORMES,Carpodacus_rodopeplus,Non_hunted,Non_threatened
1092,birds,PASSERIFORMES,Carpodacus_roseus,Hunted,Non_threatened
1093,birds,PASSERIFORMES,Carpodacus_rubescens,Non_hunted,Non_threatened
1094,birds,PASSERIFORMES,Carpodacus_rubicilla,Non_hunted,Non_threatened
1095,birds,PASSERIFORMES,Carpodacus_rubicilloides,Non_hunted,Non_threatened
1096,birds,PASSERIFORMES,Carpodacus_synoicus,Non_hunted,Non_threatened
1097,birds,PASSERIFORMES,Carpodacus_thura,Non_hunted,Non_threatened
1098,birds,PASSERIFORMES,Carpodacus_trifasciatus,Non_hunted,Non_threatened
1099,birds,PASSERIFORMES,Carpodacus_vinaceus,Non_hunted,Non_threatened
1100,birds,PELECANIFORMES,Casmerodius_albus,Hunted,Non_threatened
1101,birds,CHARADRIIFORMES,Catharacta_maccormicki,Non_hunted,Non_threatened
1102,birds,PICIFORMES,Celeus_brachyurus,Non_hunted,Non_threatened
1103,birds,CUCULIFORMES,Centropus_bengalensis,Hunted,Non_threatened
1104,birds,CUCULIFORMES,Centropus_sinensis,Hunted,Non_threatened
1105,birds,PASSERIFORMES,Cephalopyrus_flammiceps,Non_hunted,Non_threatened
1106,birds,CHARADRIIFORMES,Cerorhinca_monocerata,Non_hunted,Non_threatened
1107,birds,PASSERIFORMES,Certhia_discolor,Non_hunted,Non_threatened
1108,birds,PASSERIFORMES,Certhia_familiaris,Non_hunted,Non_threatened
1109,birds,PASSERIFORMES,Certhia_himalayana,Non_hunted,Non_threatened
1110,birds,PASSERIFORMES,Certhia_hodgsoni,Non_hunted,Non_threatened
1111,birds,PASSERIFORMES,Certhia_manipurensis,Non_hunted,Non_threatened
1112,birds,PASSERIFORMES,Certhia_nipalensis,Non_hunted,Non_threatened
1113,birds,PASSERIFORMES,Certhia_tianquanensis,Non_hunted,Non_threatened
1114,birds,CORACIIFORMES,Ceryle_rudis,Non_hunted,Non_threatened
1115,birds,PASSERIFORMES,Cettia_acanthizoides,Hunted,Non_threatened
1116,birds,PASSERIFORMES,Cettia_brunnescens,Non_hunted,Non_threatened
1117,birds,PASSERIFORMES,Cettia_brunnifrons,Non_hunted,Non_threatened
1118,birds,PASSERIFORMES,Cettia_canturians,Non_hunted,Non_threatened
1119,birds,PASSERIFORMES,Cettia_cetti,Non_hunted,Non_threatened
1120,birds,PASSERIFORMES,Cettia_diphone,Hunted,Non_threatened
1121,birds,PASSERIFORMES,Cettia_flavolivacea,Non_hunted,Non_threatened
1122,birds,PASSERIFORMES,Cettia_fortipes,Hunted,Non_threatened
1123,birds,PASSERIFORMES,Cettia_major,Non_hunted,Non_threatened
1124,birds,PASSERIFORMES,Cettia_pallidipes,Non_hunted,Non_threatened
1125,birds,CORACIIFORMES,Ceyx_erithaca,Non_hunted,Non_threatened
1126,birds,PASSERIFORMES,Chaimarrornis_leucocephalus,Non_hunted,Non_threatened
1127,birds,COLUMBIFORMES,Chalcophaps_indica,Hunted,Non_threatened
1128,birds,CHARADRIIFORMES,Charadrius_alexandrinus,Hunted,Non_threatened
1129,birds,CHARADRIIFORMES,Charadrius_asiaticus,Non_hunted,Non_threatened
1130,birds,CHARADRIIFORMES,Charadrius_dubius,Hunted,Non_threatened
1131,birds,CHARADRIIFORMES,Charadrius_hiaticula,Non_hunted,Non_threatened
1132,birds,CHARADRIIFORMES,Charadrius_leschenaultii,Hunted,Non_threatened
1133,birds,CHARADRIIFORMES,Charadrius_mongolus,Non_hunted,Non_threatened
1134,birds,CHARADRIIFORMES,Charadrius_placidus,Non_hunted,Non_threatened
1135,birds,CHARADRIIFORMES,Charadrius_veredus,Hunted,Non_threatened
1136,birds,PASSERIFORMES,Chelidorhynx_hypoxantha,Non_hunted,Non_threatened
1137,birds,ANSERIFORMES,Chen_caerulescens,Non_hunted,Non_threatened
1138,birds,OTIDIFORMES,Chlamydotis_undulata,Non_hunted,Threatened
1139,birds,CHARADRIIFORMES,Chlidonias_hybrida,Hunted,Non_threatened
1140,birds,CHARADRIIFORMES,Chlidonias_leucopterus,Non_hunted,Non_threatened
1141,birds,CHARADRIIFORMES,Chlidonias_niger,Non_hunted,Non_threatened
1142,birds,PASSERIFORMES,Chloropsis_aurifrons,Non_hunted,Non_threatened
1143,birds,PASSERIFORMES,Chloropsis_cochinchinensis,Non_hunted,Non_threatened
1144,birds,PASSERIFORMES,Chloropsis_hardwickii,Non_hunted,Non_threatened
1145,birds,CUCULIFORMES,Chrysococcyx_maculatus,Hunted,Non_threatened
1146,birds,CUCULIFORMES,Chrysococcyx_xanthorhynchus,Non_hunted,Non_threatened
1147,birds,PICIFORMES,Chrysocolaptes_lucidus,Non_hunted,Non_threatened
1148,birds,GALLIFORMES,Chrysolophus_amherstiae,Hunted,Non_threatened
1149,birds,GALLIFORMES,Chrysolophus_pictus,Hunted,Non_threatened
1150,birds,PASSERIFORMES,Chrysomma_poecilotis,Non_hunted,Non_threatened
1151,birds,PASSERIFORMES,Chrysomma_sinense,Non_hunted,Non_threatened
1152,birds,CICONIIFORMES,Ciconia_boyciana,Non_hunted,Threatened
1153,birds,CICONIIFORMES,Ciconia_ciconia,Hunted,Non_threatened
1154,birds,CICONIIFORMES,Ciconia_episcopus,Non_hunted,Threatened
1155,birds,CICONIIFORMES,Ciconia_nigra,Hunted,Non_threatened
1156,birds,PASSERIFORMES,Cinclidium_frontale,Non_hunted,Non_threatened
1157,birds,PASSERIFORMES,Cinclidium_leucurum,Hunted,Non_threatened
1158,birds,PASSERIFORMES,Cinclus_cinclus,Non_hunted,Non_threatened
1159,birds,PASSERIFORMES,Cinclus_pallasii,Non_hunted,Non_threatened
1160,birds,ACCIPITRIFORMES,Circaetus_gallicus,Non_hunted,Non_threatened
1161,birds,ACCIPITRIFORMES,Circus_aeruginosus,Non_hunted,Non_threatened
1162,birds,ACCIPITRIFORMES,Circus_cyaneus,Hunted,Non_threatened
1163,birds,ACCIPITRIFORMES,Circus_macrourus,Non_hunted,Non_threatened
1164,birds,ACCIPITRIFORMES,Circus_melanoleucos,Hunted,Non_threatened
1165,birds,ACCIPITRIFORMES,Circus_pygargus,Non_hunted,Non_threatened
1166,birds,ACCIPITRIFORMES,Circus_spilonotus,Hunted,Non_threatened
1167,birds,PASSERIFORMES,Cissa_chinensis,Hunted,Non_threatened
1168,birds,PASSERIFORMES,Cissa_hypoleuca,Non_hunted,Non_threatened
1169,birds,PASSERIFORMES,Cisticola_exilis,Non_hunted,Non_threatened
1170,birds,PASSERIFORMES,Cisticola_juncidis,Hunted,Non_threatened
1171,birds,CUCULIFORMES,Clamator_coromandus,Hunted,Non_threatened
1172,birds,CUCULIFORMES,Clamator_jacobinus,Non_hunted,Non_threatened
1173,birds,ANSERIFORMES,Clangula_hyemalis,Non_hunted,Threatened
1174,birds,PASSERIFORMES,Coccothraustes_coccothraustes,Hunted,Non_threatened
1175,birds,PASSERIFORMES,Cochoa_purpurea,Non_hunted,Non_threatened
1176,birds,PASSERIFORMES,Cochoa_viridis,Non_hunted,Non_threatened
1177,birds,APODIFORMES,Collocalia_brevirostris,Non_hunted,Non_threatened
1178,birds,APODIFORMES,Collocalia_fuciphaga,Non_hunted,Non_threatened
1179,birds,COLUMBIFORMES,Columba_eversmanni,Non_hunted,Threatened
1180,birds,COLUMBIFORMES,Columba_hodgsonii,Non_hunted,Non_threatened
1181,birds,COLUMBIFORMES,Columba_janthina,Non_hunted,Non_threatened
1182,birds,COLUMBIFORMES,Columba_leuconota,Hunted,Non_threatened
1183,birds,COLUMBIFORMES,Columba_livia,Non_hunted,Non_threatened
1184,birds,COLUMBIFORMES,Columba_oenas,Non_hunted,Non_threatened
1185,birds,COLUMBIFORMES,Columba_palumbus,Non_hunted,Non_threatened
1186,birds,COLUMBIFORMES,Columba_pulchricollis,Non_hunted,Non_threatened
1187,birds,COLUMBIFORMES,Columba_punicea,Non_hunted,Threatened
1188,birds,COLUMBIFORMES,Columba_rupestris,Hunted,Non_threatened
1189,birds,PASSERIFORMES,Conostoma_oemodium,Non_hunted,Non_threatened
1190,birds,PASSERIFORMES,Copsychus_malabaricus,Non_hunted,Non_threatened
1191,birds,PASSERIFORMES,Copsychus_saularis,Hunted,Non_threatened
1192,birds,CORACIIFORMES,Coracias_benghalensis,Non_hunted,Non_threatened
1193,birds,CORACIIFORMES,Coracias_garrulus,Non_hunted,Non_threatened
1194,birds,PASSERIFORMES,Coracina_macei,Non_hunted,Non_threatened
1195,birds,PASSERIFORMES,Coracina_melaschistos,Non_hunted,Non_threatened
1196,birds,PASSERIFORMES,Corvus_corax,Non_hunted,Non_threatened
1197,birds,PASSERIFORMES,Corvus_corone,Hunted,Non_threatened
1198,birds,PASSERIFORMES,Corvus_dauuricus,Non_hunted,Non_threatened
1199,birds,PASSERIFORMES,Corvus_frugilegus,Hunted,Non_threatened
1200,birds,PASSERIFORMES,Corvus_levaillantii,Non_hunted,Non_threatened
1201,birds,PASSERIFORMES,Corvus_macrorhynchos,Hunted,Non_threatened
1202,birds,PASSERIFORMES,Corvus_monedula,Non_hunted,Non_threatened
1203,birds,PASSERIFORMES,Corvus_splendens,Non_hunted,Non_threatened
1204,birds,PASSERIFORMES,Corvus_torquatus,Hunted,Non_threatened
1205,birds,GRUIFORMES,Coturnicops_exquisitus,Non_hunted,Threatened
1206,birds,GALLIFORMES,Coturnix_chinensis,Non_hunted,Non_threatened
1207,birds,GALLIFORMES,Coturnix_coturnix,Hunted,Non_threatened
1208,birds,GALLIFORMES,Coturnix_japonica,Hunted,Non_threatened
1209,birds,GRUIFORMES,Crex_crex,Non_hunted,Non_threatened
1210,birds,GALLIFORMES,Crossoptilon_auritum,Non_hunted,Non_threatened
1211,birds,GALLIFORMES,Crossoptilon_crossoptilon,Non_hunted,Non_threatened
1212,birds,GALLIFORMES,Crossoptilon_harmani,Hunted,Non_threatened
1213,birds,GALLIFORMES,Crossoptilon_mantchuricum,Non_hunted,Threatened
1214,birds,CUCULIFORMES,Cuculus_canorus,Hunted,Non_threatened
1215,birds,CUCULIFORMES,Cuculus_fugax,Non_hunted,Non_threatened
1216,birds,CUCULIFORMES,Cuculus_micropterus,Hunted,Non_threatened
1217,birds,CUCULIFORMES,Cuculus_optatus,Non_hunted,Non_threatened
1218,birds,CUCULIFORMES,Cuculus_poliocephalus,Hunted,Non_threatened
1219,birds,CUCULIFORMES,Cuculus_saturatus,Hunted,Non_threatened
1220,birds,CUCULIFORMES,Cuculus_sparverioides,Non_hunted,Non_threatened
1221,birds,CUCULIFORMES,Cuculus_varius,Hunted,Non_threatened
1222,birds,PASSERIFORMES,Culicicapa_ceylonensis,Non_hunted,Non_threatened
1223,birds,PASSERIFORMES,Cutia_nipalensis,Non_hunted,Non_threatened
1224,birds,PASSERIFORMES,Cyanopica_cyanus,Hunted,Non_threatened
1225,birds,PASSERIFORMES,Cyanoptila_cyanomelana,Hunted,Non_threatened
1226,birds,ANSERIFORMES,Cygnus_columbianus,Hunted,Non_threatened
1227,birds,ANSERIFORMES,Cygnus_cygnus,Hunted,Non_threatened
1228,birds,ANSERIFORMES,Cygnus_olor,Hunted,Non_threatened
1229,birds,PASSERIFORMES,Cyornis_banyumas,Hunted,Non_threatened
1230,birds,PASSERIFORMES,Cyornis_concretus,Non_hunted,Non_threatened
1231,birds,PASSERIFORMES,Cyornis_hainanus,Non_hunted,Non_threatened
1232,birds,PASSERIFORMES,Cyornis_poliogenys,Non_hunted,Non_threatened
1233,birds,PASSERIFORMES,Cyornis_rubeculoides,Non_hunted,Non_threatened
1234,birds,PASSERIFORMES,Cyornis_unicolor,Non_hunted,Non_threatened
1235,birds,APODIFORMES,Cypsiurus_balasiensis,Non_hunted,Non_threatened
1236,birds,PASSERIFORMES,Delichon_dasypus,Non_hunted,Non_threatened
1237,birds,PASSERIFORMES,Delichon_nipalense,Non_hunted,Non_threatened
1238,birds,PASSERIFORMES,Delichon_urbicum,Non_hunted,Non_threatened
1239,birds,GALLIFORMES,Dendragapus_falcipennis,Non_hunted,Non_threatened
1240,birds,PASSERIFORMES,Dendrocitta_formosae,Hunted,Non_threatened
1241,birds,PASSERIFORMES,Dendrocitta_frontalis,Non_hunted,Non_threatened
1242,birds,PASSERIFORMES,Dendrocitta_vagabunda,Non_hunted,Non_threatened
1243,birds,PICIFORMES,Dendrocopos_atratus,Non_hunted,Non_threatened
1244,birds,PICIFORMES,Dendrocopos_auriceps,Non_hunted,Non_threatened
1245,birds,PICIFORMES,Dendrocopos_canicapillus,Hunted,Non_threatened
1246,birds,PICIFORMES,Dendrocopos_cathpharius,Non_hunted,Non_threatened
1247,birds,PICIFORMES,Dendrocopos_darjellensis,Non_hunted,Non_threatened
1248,birds,PICIFORMES,Dendrocopos_hyperythrus,Non_hunted,Non_threatened
1249,birds,PICIFORMES,Dendrocopos_kizuki,Hunted,Non_threatened
1250,birds,PICIFORMES,Dendrocopos_leucopterus,Hunted,Non_threatened
1251,birds,PICIFORMES,Dendrocopos_leucotos,Hunted,Non_threatened
1252,birds,PICIFORMES,Dendrocopos_macei,Non_hunted,Non_threatened
1253,birds,PICIFORMES,Dendrocopos_major,Hunted,Non_threatened
1254,birds,PICIFORMES,Dendrocopos_minor,Non_hunted,Non_threatened
1255,birds,ANSERIFORMES,Dendrocygna_javanica,Non_hunted,Non_threatened
1256,birds,PASSERIFORMES,Dendronanthus_indicus,Hunted,Non_threatened
1257,birds,PASSERIFORMES,Dicaeum_agile,Non_hunted,Non_threatened
1258,birds,PASSERIFORMES,Dicaeum_chrysorrheum,Non_hunted,Non_threatened
1259,birds,PASSERIFORMES,Dicaeum_concolor,Non_hunted,Non_threatened
1260,birds,PASSERIFORMES,Dicaeum_cruentatum,Non_hunted,Non_threatened
1261,birds,PASSERIFORMES,Dicaeum_ignipectus,Non_hunted,Non_threatened
1262,birds,PASSERIFORMES,Dicaeum_melanoxanthum,Non_hunted,Non_threatened
1263,birds,PASSERIFORMES,Dicrurus_aeneus,Non_hunted,Non_threatened
1264,birds,PASSERIFORMES,Dicrurus_annectans,Non_hunted,Non_threatened
1265,birds,PASSERIFORMES,Dicrurus_hottentottus,Hunted,Non_threatened
1266,birds,PASSERIFORMES,Dicrurus_leucophaeus,Hunted,Non_threatened
1267,birds,PASSERIFORMES,Dicrurus_macrocercus,Hunted,Non_threatened
1268,birds,PASSERIFORMES,Dicrurus_paradiseus,Non_hunted,Non_threatened
1269,birds,PASSERIFORMES,Dicrurus_remifer,Non_hunted,Non_threatened
1270,birds,PICIFORMES,Dinopium_javanense,Non_hunted,Non_threatened
1271,birds,PICIFORMES,Dryocopus_javensis,Non_hunted,Non_threatened
1272,birds,PICIFORMES,Dryocopus_martius,Non_hunted,Non_threatened
1273,birds,COLUMBIFORMES,Ducula_aenea,Non_hunted,Non_threatened
1274,birds,COLUMBIFORMES,Ducula_badia,Non_hunted,Non_threatened
1275,birds,PELECANIFORMES,Egretta_eulophotes,Hunted,Threatened
1276,birds,PELECANIFORMES,Egretta_garzetta,Hunted,Non_threatened
1277,birds,PELECANIFORMES,Egretta_novaehollandiae,Non_hunted,Non_threatened
1278,birds,PELECANIFORMES,Egretta_sacra,Non_hunted,Non_threatened
1279,birds,ACCIPITRIFORMES,Elanus_caeruleus,Hunted,Non_threatened
1280,birds,PASSERIFORMES,Emberiza_aureola,Hunted,Threatened
1281,birds,PASSERIFORMES,Emberiza_bruniceps,Non_hunted,Non_threatened
1282,birds,PASSERIFORMES,Emberiza_buchanani,Non_hunted,Non_threatened
1283,birds,PASSERIFORMES,Emberiza_chrysophrys,Hunted,Non_threatened
1284,birds,PASSERIFORMES,Emberiza_cia,Hunted,Non_threatened
1285,birds,PASSERIFORMES,Emberiza_cioides,Hunted,Non_threatened
1286,birds,PASSERIFORMES,Emberiza_citrinella,Non_hunted,Non_threatened
1287,birds,PASSERIFORMES,Emberiza_elegans,Hunted,Non_threatened
1288,birds,PASSERIFORMES,Emberiza_fucata,Hunted,Non_threatened
1289,birds,PASSERIFORMES,Emberiza_godlewskii,Non_hunted,Non_threatened
1290,birds,PASSERIFORMES,Emberiza_hortulana,Non_hunted,Non_threatened
1291,birds,PASSERIFORMES,Emberiza_jankowskii,Non_hunted,Threatened
1292,birds,PASSERIFORMES,Emberiza_koslowi,Non_hunted,Non_threatened
1293,birds,PASSERIFORMES,Emberiza_leucocephalos,Hunted,Non_threatened
1294,birds,PASSERIFORMES,Emberiza_melanocephala,Non_hunted,Non_threatened
1295,birds,PASSERIFORMES,Emberiza_pallasi,Hunted,Non_threatened
1296,birds,PASSERIFORMES,Emberiza_pusilla,Hunted,Non_threatened
1297,birds,PASSERIFORMES,Emberiza_rustica,Hunted,Threatened
1298,birds,PASSERIFORMES,Emberiza_rutila,Hunted,Non_threatened
1299,birds,PASSERIFORMES,Emberiza_schoeniclus,Non_hunted,Non_threatened
1300,birds,PASSERIFORMES,Emberiza_spodocephala,Hunted,Non_threatened
1301,birds,PASSERIFORMES,Emberiza_stewarti,Non_hunted,Non_threatened
1302,birds,PASSERIFORMES,Emberiza_sulphurata,Non_hunted,Threatened
1303,birds,PASSERIFORMES,Emberiza_tristrami,Hunted,Non_threatened
1304,birds,PASSERIFORMES,Emberiza_variabilis,Non_hunted,Non_threatened
1305,birds,PASSERIFORMES,Emberiza_yessoensis,Non_hunted,Non_threatened
1306,birds,PASSERIFORMES,Enicurus_immaculatus,Non_hunted,Non_threatened
1307,birds,PASSERIFORMES,Enicurus_leschenaulti,Hunted,Non_threatened
1308,birds,PASSERIFORMES,Enicurus_maculatus,Hunted,Non_threatened
1309,birds,PASSERIFORMES,Enicurus_schistaceus,Non_hunted,Non_threatened
1310,birds,PASSERIFORMES,Enicurus_scouleri,Non_hunted,Non_threatened
1311,birds,PASSERIFORMES,Eophona_migratoria,Hunted,Non_threatened
1312,birds,PASSERIFORMES,Eophona_personata,Hunted,Non_threatened
1313,birds,PASSERIFORMES,Eremophila_alpestris,Hunted,Non_threatened
1314,birds,PASSERIFORMES,Eremopsaltria_mongolicus,Non_hunted,Non_threatened
1315,birds,PASSERIFORMES,Erithacus_akahige,Non_hunted,Non_threatened
1316,birds,PASSERIFORMES,Erithacus_komadori,Non_hunted,Non_threatened
1317,birds,PASSERIFORMES,Erithacus_rubecula,Non_hunted,Non_threatened
1318,birds,PASSERIFORMES,Erpornis_zantholeuca,Non_hunted,Non_threatened
1319,birds,PASSERIFORMES,Erythropygia_galactotes,Non_hunted,Non_threatened
1320,birds,PASSERIFORMES,Erythrura_prasina,Non_hunted,Non_threatened
1321,birds,CHARADRIIFORMES,Esacus_recurvirostris,Non_hunted,Non_threatened
1322,birds,CHARADRIIFORMES,Eudromias_morinellus,Non_hunted,Non_threatened
1323,birds,CUCULIFORMES,Eudynamys_scolopaceus,Hunted,Non_threatened
1324,birds,PASSERIFORMES,Eumyias_thalassinus,Non_hunted,Non_threatened
1325,birds,CAPRIMULGIFORMES,Eurostopodus_macrotis,Non_hunted,Non_threatened
1326,birds,CHARADRIIFORMES,Eurynorhynchus_pygmeus,Non_hunted,Threatened
1327,birds,CORACIIFORMES,Eurystomus_orientalis,Hunted,Non_threatened
1328,birds,FALCONIFORMES,Falco_amurensis,Hunted,Non_threatened
1329,birds,FALCONIFORMES,Falco_cherrug,Hunted,Threatened
1330,birds,FALCONIFORMES,Falco_columbarius,Hunted,Non_threatened
1331,birds,FALCONIFORMES,Falco_naumanni,Hunted,Non_threatened
1332,birds,FALCONIFORMES,Falco_pelegrinoides,Non_hunted,Non_threatened
1333,birds,FALCONIFORMES,Falco_peregrinus,Hunted,Non_threatened
1334,birds,FALCONIFORMES,Falco_rusticolus,Non_hunted,Non_threatened
1335,birds,FALCONIFORMES,Falco_severus,Non_hunted,Non_threatened
1336,birds,FALCONIFORMES,Falco_subbuteo,Hunted,Non_threatened
1337,birds,FALCONIFORMES,Falco_tinnunculus,Hunted,Non_threatened
1338,birds,FALCONIFORMES,Falco_vespertinus,Non_hunted,Non_threatened
1339,birds,PASSERIFORMES,Ficedula_albicilla,Hunted,Non_threatened
1340,birds,PASSERIFORMES,Ficedula_hodgsonii,Non_hunted,Non_threatened
1341,birds,PASSERIFORMES,Ficedula_hyperythra,Hunted,Non_threatened
1342,birds,PASSERIFORMES,Ficedula_hypoleuca,Non_hunted,Non_threatened
1343,birds,PASSERIFORMES,Ficedula_monileger,Non_hunted,Non_threatened
1344,birds,PASSERIFORMES,Ficedula_mugimaki,Hunted,Non_threatened
1345,birds,PASSERIFORMES,Ficedula_narcissina,Hunted,Non_threatened
1346,birds,PASSERIFORMES,Ficedula_parva,Hunted,Non_threatened
1347,birds,PASSERIFORMES,Ficedula_sapphira,Non_hunted,Non_threatened
1348,birds,PASSERIFORMES,Ficedula_strophiata,Non_hunted,Non_threatened
1349,birds,PASSERIFORMES,Ficedula_superciliaris,Hunted,Non_threatened
1350,birds,PASSERIFORMES,Ficedula_tricolor,Non_hunted,Non_threatened
1351,birds,PASSERIFORMES,Ficedula_westermanni,Non_hunted,Non_threatened
1352,birds,PASSERIFORMES,Ficedula_zanthopygia,Hunted,Non_threatened
1353,birds,GALLIFORMES,Francolinus_pintadeanus,Hunted,Non_threatened
1354,birds,SULIFORMES,Fregata_andrewsi,Non_hunted,Threatened
1355,birds,SULIFORMES,Fregata_ariel,Non_hunted,Non_threatened
1356,birds,SULIFORMES,Fregata_minor,Non_hunted,Non_threatened
1357,birds,PASSERIFORMES,Fringilla_coelebs,Non_hunted,Non_threatened
1358,birds,PASSERIFORMES,Fringilla_montifringilla,Hunted,Non_threatened
1359,birds,GRUIFORMES,Fulica_atra,Hunted,Non_threatened
1360,birds,PROCELLARIIFORMES,Fulmarus_glacialis,Non_hunted,Non_threatened
1361,birds,PASSERIFORMES,Galerida_cristata,Hunted,Non_threatened
1362,birds,GRUIFORMES,Gallicrex_cinerea,Hunted,Non_threatened
1363,birds,CHARADRIIFORMES,Gallinago_gallinago,Hunted,Non_threatened
1364,birds,CHARADRIIFORMES,Gallinago_hardwickii,Non_hunted,Non_threatened
1365,birds,CHARADRIIFORMES,Gallinago_megala,Hunted,Non_threatened
1366,birds,CHARADRIIFORMES,Gallinago_nemoricola,Non_hunted,Threatened
1367,birds,CHARADRIIFORMES,Gallinago_solitaria,Non_hunted,Non_threatened
1368,birds,CHARADRIIFORMES,Gallinago_stenura,Hunted,Non_threatened
1369,birds,GRUIFORMES,Gallinula_chloropus,Hunted,Non_threatened
1370,birds,GRUIFORMES,Gallirallus_striatus,Hunted,Non_threatened
1371,birds,GALLIFORMES,Gallus_gallus,Hunted,Non_threatened
1372,birds,PASSERIFORMES,Gampsorhynchus_rufulus,Non_hunted,Non_threatened
1373,birds,PASSERIFORMES,Gampsorhynchus_torquatus,Non_hunted,Non_threatened
1374,birds,PASSERIFORMES,Garrulax_affinis,Non_hunted,Non_threatened
1375,birds,PASSERIFORMES,Garrulax_albogularis,Non_hunted,Non_threatened
1376,birds,PASSERIFORMES,Garrulax_berthemyi,Non_hunted,Non_threatened
1377,birds,PASSERIFORMES,Garrulax_bieti,Non_hunted,Threatened
1378,birds,PASSERIFORMES,Garrulax_caerulatus,Hunted,Non_threatened
1379,birds,PASSERIFORMES,Garrulax_canorus,Hunted,Non_threatened
1380,birds,PASSERIFORMES,Garrulax_castanotis,Non_hunted,Non_threatened
1381,birds,PASSERIFORMES,Garrulax_chinensis,Hunted,Non_threatened
1382,birds,PASSERIFORMES,Garrulax_chrysopterus,Non_hunted,Non_threatened
1383,birds,PASSERIFORMES,Garrulax_cineraceus,Non_hunted,Non_threatened
